IndicatorID,IndicatorName,AreaCode,Sex,Age,Value,Count,Denominator,TimeperiodSortable
92831,People with type 2 diabetes who received a blood pressure check,nE38000217,Persons,All ages,95.182625863771,24105,25325,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000006,Persons,12+ yrs,96.0209003215434,11945,12440,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000007,Persons,12+ yrs,96.2747943880019,9950,10335,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000008,Persons,12+ yrs,96.8192397207137,6240,6445,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000014,Persons,12+ yrs,96.1918892185954,9725,10110,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000015,Persons,12+ yrs,96,9000,9375,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000016,Persons,12+ yrs,94.7214076246334,16150,17050,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000021,Persons,12+ yrs,94.2005420054201,8690,9225,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000024,Persons,12+ yrs,96.2591240875912,10550,10960,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000025,Persons,12+ yrs,97.0588235294118,9900,10200,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000028,Persons,12+ yrs,96.2556488056811,7455,7745,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000030,Persons,12+ yrs,94.1489361702128,8850,9400,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000034,Persons,12+ yrs,96.6242390702822,8730,9035,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000044,Persons,12+ yrs,96.9230769230769,14175,14625,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000045,Persons,12+ yrs,96.1371393112007,30985,32230,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000049,Persons,12+ yrs,96.2375819065737,22765,23655,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000050,Persons,12+ yrs,96.6649949849549,19275,19940,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000051,Persons,12+ yrs,96.2222916016235,15410,16015,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000052,Persons,12+ yrs,96.9101123595506,15525,16020,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000053,Persons,12+ yrs,95.837366892546,4950,5165,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000062,Persons,12+ yrs,96.019656019656,29310,30525,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000068,Persons,12+ yrs,97.0860927152318,7330,7550,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000079,Persons,12+ yrs,96.4927663305568,22010,22810,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000080,Persons,12+ yrs,97.5209624498724,13375,13715,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000085,Persons,12+ yrs,96.4785914365746,12055,12495,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000086,Persons,12+ yrs,97.4247685185185,16835,17280,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000089,Persons,12+ yrs,96.3762673676305,25665,26630,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000091,Persons,12+ yrs,96.5537047673751,8405,8705,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000097,Persons,12+ yrs,95.9301209445191,24985,26045,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000101,Persons,12+ yrs,97.3997569866343,20040,20575,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000106,Persons,12+ yrs,95.8980733374767,15430,16090,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000117,Persons,12+ yrs,96.2940824865511,16110,16730,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000119,Persons,12+ yrs,97.0473537604457,8710,8975,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000122,Persons,12+ yrs,96.9207470974255,9600,9905,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000126,Persons,12+ yrs,96.2118126272912,11810,12275,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000127,Persons,12+ yrs,97.6417233560091,10765,11025,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000130,Persons,12+ yrs,97.1043013775654,17270,17785,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000135,Persons,12+ yrs,97.1428571428571,12410,12775,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000136,Persons,12+ yrs,96.2602259446825,24710,25670,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000137,Persons,12+ yrs,94.8533196088523,9215,9715,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000141,Persons,12+ yrs,97.3554967888175,12885,13235,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000143,Persons,12+ yrs,95.8519723464823,11785,12295,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000146,Persons,12+ yrs,97.2992834833731,26480,27215,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000150,Persons,12+ yrs,96.1784604132383,26300,27345,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000153,Persons,12+ yrs,96.014828544949,10360,10790,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000161,Persons,12+ yrs,96.7054263565891,7485,7740,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000163,Persons,12+ yrs,97.1066907775769,8055,8295,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000168,Persons,12+ yrs,94.3682310469314,6535,6925,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000170,Persons,12+ yrs,97.4751338944147,6370,6535,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000172,Persons,12+ yrs,96.3341067285383,10380,10775,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000173,Persons,12+ yrs,95.8083832335329,6400,6680,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000174,Persons,12+ yrs,97.7256317689531,13535,13850,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000175,Persons,12+ yrs,96.8947844437745,16070,16585,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000176,Persons,12+ yrs,97.0674486803519,11585,11935,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000185,Persons,12+ yrs,96.1427193828351,4985,5185,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000187,Persons,12+ yrs,96.9683459652251,10875,11215,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000188,Persons,12+ yrs,96.6235931638183,11590,11995,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000190,Persons,12+ yrs,97.7965667435306,19085,19515,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000194,Persons,12+ yrs,94.9855351976856,9850,10370,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000197,Persons,12+ yrs,95.0570342205323,11250,11835,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000200,Persons,12+ yrs,97.0081595648232,5350,5515,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000201,Persons,12+ yrs,96.2606543854825,17505,18185,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000204,Persons,12+ yrs,96.831145314622,10695,11045,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000205,Persons,12+ yrs,95.7668711656442,15610,16300,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000208,Persons,12+ yrs,95.2239789196311,14455,15180,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000212,Persons,12+ yrs,97.5652555384953,22240,22795,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000215,Persons,12+ yrs,97.4726200505476,17355,17805,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000217,Persons,12+ yrs,95.182625863771,24105,25325,20160000
92831,People with type 2 diabetes who received a blood pressure check,nE38000006,Persons,12+ yrs,96.2,13945,14495,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000007,Persons,12+ yrs,94.7,11880,12545,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000008,Persons,12+ yrs,96,6780,7065,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000014,Persons,12+ yrs,96.3,10325,10725,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000015,Persons,12+ yrs,95.9,9340,9740,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000016,Persons,12+ yrs,95.5,16750,17535,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000021,Persons,12+ yrs,95.1,9435,9925,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000024,Persons,12+ yrs,96.6,9705,10050,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000025,Persons,12+ yrs,96.9,10460,10790,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000028,Persons,12+ yrs,96.1,7650,7960,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000030,Persons,12+ yrs,94.7,9325,9845,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000034,Persons,12+ yrs,96.7,8455,8740,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000044,Persons,12+ yrs,96.8,18710,19335,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000045,Persons,12+ yrs,96.1,36680,38160,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000049,Persons,12+ yrs,96.4,24060,24970,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000050,Persons,12+ yrs,96.5,19620,20335,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000051,Persons,12+ yrs,95.9,16155,16850,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000052,Persons,12+ yrs,96.7,17135,17725,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000053,Persons,12+ yrs,95.7,7125,7445,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000062,Persons,12+ yrs,95.8,29735,31045,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000068,Persons,12+ yrs,97.1,7470,7695,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000079,Persons,12+ yrs,96.1,24210,25195,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000080,Persons,12+ yrs,97.5,13915,14275,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000085,Persons,12+ yrs,96,15060,15695,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000086,Persons,12+ yrs,97.4,17905,18385,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000089,Persons,12+ yrs,95.8,26970,28145,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000091,Persons,12+ yrs,96.6,8715,9025,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000097,Persons,12+ yrs,96.1,27200,28310,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000101,Persons,12+ yrs,96.9,24335,25110,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000106,Persons,12+ yrs,95.5,17065,17870,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000117,Persons,12+ yrs,97.4,17595,18070,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000119,Persons,12+ yrs,96.9,9215,9505,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000122,Persons,12+ yrs,97.1,10360,10670,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000126,Persons,12+ yrs,95.9,12180,12695,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000127,Persons,12+ yrs,97.3,11380,11690,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000130,Persons,12+ yrs,96.6,18385,19025,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000135,Persons,12+ yrs,96.7,13230,13675,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000136,Persons,12+ yrs,96.5,25910,26855,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000137,Persons,12+ yrs,94.6,9705,10260,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000141,Persons,12+ yrs,97.2,13980,14385,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000143,Persons,12+ yrs,96.7,10475,10830,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000146,Persons,12+ yrs,97.3,27485,28240,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000150,Persons,12+ yrs,95.9,27940,29125,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000153,Persons,12+ yrs,95.8,8865,9250,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000161,Persons,12+ yrs,96.2,7730,8035,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000163,Persons,12+ yrs,97.5,8460,8680,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000168,Persons,12+ yrs,94.5,8085,8560,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000170,Persons,12+ yrs,97.6,6505,6665,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000172,Persons,12+ yrs,96.1,10735,11175,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000173,Persons,12+ yrs,96,6685,6960,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000174,Persons,12+ yrs,97.9,14375,14690,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000175,Persons,12+ yrs,96.5,17020,17630,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000176,Persons,12+ yrs,96.4,14265,14795,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000185,Persons,12+ yrs,96.7,7070,7315,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000187,Persons,12+ yrs,96.8,11060,11425,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000188,Persons,12+ yrs,96.8,14175,14640,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000190,Persons,12+ yrs,97.6,20025,20525,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000194,Persons,12+ yrs,94.9,10340,10895,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000197,Persons,12+ yrs,95.1,13225,13900,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000200,Persons,12+ yrs,96.2,5515,5730,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000201,Persons,12+ yrs,96.1,19380,20175,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000204,Persons,12+ yrs,96.6,11320,11715,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000205,Persons,12+ yrs,95.6,17315,18110,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000208,Persons,12+ yrs,96.3,16045,16665,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000212,Persons,12+ yrs,97.3,24420,25110,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000215,Persons,12+ yrs,97.5,18110,18570,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000217,Persons,12+ yrs,95.8,28725,29975,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000221,Persons,12+ yrs,96.6,19480,20170,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000222,Persons,12+ yrs,95.8,40975,42760,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000223,Persons,12+ yrs,95.5,23080,24170,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000225,Persons,12+ yrs,96.8,39125,40415,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000226,Persons,12+ yrs,96.7,8085,8360,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000227,Persons,12+ yrs,96.1,9930,10335,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000228,Persons,12+ yrs,96.2,17975,18685,20170000
92831,People with type 2 diabetes who received a blood pressure check,nE38000006,Persons,12+ yrs,95.6,14190,14840,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000007,Persons,12+ yrs,95.5,12380,12960,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000008,Persons,12+ yrs,95.9,7050,7350,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000014,Persons,12+ yrs,96.2,11025,11455,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000015,Persons,12+ yrs,95.7,10330,10790,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000016,Persons,12+ yrs,95.3,17625,18500,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000021,Persons,12+ yrs,94.8,9240,9745,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000024,Persons,12+ yrs,96.4,7930,8225,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000025,Persons,12+ yrs,96.7,11270,11650,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000028,Persons,12+ yrs,96.4,7915,8210,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000030,Persons,12+ yrs,94.5,9570,10125,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000034,Persons,12+ yrs,96,9015,9395,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000044,Persons,12+ yrs,96.9,19495,20115,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000045,Persons,12+ yrs,96.1,37945,39485,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000049,Persons,12+ yrs,96.3,24450,25395,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000050,Persons,12+ yrs,96.6,20855,21595,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000051,Persons,12+ yrs,96.1,16915,17610,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000052,Persons,12+ yrs,95.7,17565,18345,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000053,Persons,12+ yrs,95.9,7560,7880,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000062,Persons,12+ yrs,95.8,31125,32495,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000068,Persons,12+ yrs,96.5,7670,7945,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000079,Persons,12+ yrs,95.7,25680,26830,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000080,Persons,12+ yrs,97.2,14335,14755,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000085,Persons,12+ yrs,95.7,15585,16285,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000086,Persons,12+ yrs,97.2,18470,19000,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000089,Persons,12+ yrs,96.1,27705,28820,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000091,Persons,12+ yrs,96.5,9145,9475,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000097,Persons,12+ yrs,95.6,27985,29260,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000101,Persons,12+ yrs,96.5,25300,26215,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000106,Persons,12+ yrs,96,18270,19025,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000117,Persons,12+ yrs,97.2,17945,18455,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000119,Persons,12+ yrs,96.7,9405,9730,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000122,Persons,12+ yrs,97.1,10565,10885,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000126,Persons,12+ yrs,96.3,12440,12915,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000127,Persons,12+ yrs,97.6,11285,11560,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000130,Persons,12+ yrs,96.8,19030,19660,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000135,Persons,12+ yrs,97.2,13935,14335,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000136,Persons,12+ yrs,96.6,26850,27795,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000137,Persons,12+ yrs,94.7,10160,10725,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000141,Persons,12+ yrs,97,14395,14835,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000143,Persons,12+ yrs,96.4,12325,12790,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000146,Persons,12+ yrs,97.3,27930,28705,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000150,Persons,12+ yrs,95.9,29215,30470,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000153,Persons,12+ yrs,95.3,9055,9500,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000161,Persons,12+ yrs,95.6,7955,8320,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000163,Persons,12+ yrs,96.6,8680,8985,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000168,Persons,12+ yrs,94.2,8355,8870,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000170,Persons,12+ yrs,97.6,6735,6900,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000172,Persons,12+ yrs,95.4,11100,11630,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000173,Persons,12+ yrs,96,6985,7275,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000174,Persons,12+ yrs,97.5,14920,15310,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000175,Persons,12+ yrs,96.7,17730,18340,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000176,Persons,12+ yrs,96.5,14850,15385,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000185,Persons,12+ yrs,96.1,7455,7755,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000187,Persons,12+ yrs,96.6,11055,11440,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000188,Persons,12+ yrs,96.6,14535,15050,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000190,Persons,12+ yrs,97.2,20760,21365,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000194,Persons,12+ yrs,95.2,10720,11260,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000197,Persons,12+ yrs,95.5,13955,14605,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000200,Persons,12+ yrs,96.6,5675,5875,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000201,Persons,12+ yrs,96.3,19990,20750,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000204,Persons,12+ yrs,96.6,12010,12435,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000205,Persons,12+ yrs,95.8,18135,18935,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000208,Persons,12+ yrs,96.3,16600,17240,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000212,Persons,12+ yrs,97.1,25260,26015,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000215,Persons,12+ yrs,97.1,18405,18950,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000217,Persons,12+ yrs,95.7,29670,31010,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000221,Persons,12+ yrs,96.4,20170,20930,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000222,Persons,12+ yrs,95.6,43675,45670,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000223,Persons,12+ yrs,95.7,23655,24705,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000225,Persons,12+ yrs,96.9,40695,42005,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000226,Persons,12+ yrs,97,9645,9940,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000227,Persons,12+ yrs,96,9785,10195,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000228,Persons,12+ yrs,95.8,17310,18060,20180000
92831,People with type 2 diabetes who received a blood pressure check,nE38000006,Persons,12+ yrs,95,14670,15440,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000007,Persons,12+ yrs,94.8,12785,13480,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000008,Persons,12+ yrs,95.8,7110,7420,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000014,Persons,12+ yrs,95.1,11150,11730,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000015,Persons,12+ yrs,95.2,10500,11030,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000016,Persons,12+ yrs,95.1,18465,19420,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000021,Persons,12+ yrs,93.9,9890,10530,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000024,Persons,12+ yrs,94.7,11035,11650,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000025,Persons,12+ yrs,95,11795,12415,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000028,Persons,12+ yrs,95.3,8040,8440,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000030,Persons,12+ yrs,94,9755,10375,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000034,Persons,12+ yrs,95.7,8990,9395,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000044,Persons,12+ yrs,95.9,19575,20410,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000045,Persons,12+ yrs,95.6,39685,41520,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000049,Persons,12+ yrs,95.3,25695,26965,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000050,Persons,12+ yrs,95.9,21125,22020,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000051,Persons,12+ yrs,94.3,17105,18140,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000052,Persons,12+ yrs,95.7,18060,18880,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000053,Persons,12+ yrs,94,7820,8320,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000062,Persons,12+ yrs,94.5,32285,34170,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000068,Persons,12+ yrs,95.1,7745,8145,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000079,Persons,12+ yrs,94.6,26040,27515,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000080,Persons,12+ yrs,96,14460,15065,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000085,Persons,12+ yrs,94.4,16015,16960,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000086,Persons,12+ yrs,96.6,18935,19610,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000089,Persons,12+ yrs,95.1,28730,30200,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000091,Persons,12+ yrs,95.5,9505,9950,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000097,Persons,12+ yrs,95,28905,30430,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000101,Persons,12+ yrs,95.1,26335,27690,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000106,Persons,12+ yrs,95.5,19375,20285,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000117,Persons,12+ yrs,97.1,18545,19105,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000119,Persons,12+ yrs,96.4,9610,9965,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000122,Persons,12+ yrs,96.2,10770,11200,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000126,Persons,12+ yrs,95.3,12570,13185,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000127,Persons,12+ yrs,96.8,11985,12375,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000130,Persons,12+ yrs,96.2,20020,20810,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000135,Persons,12+ yrs,96.3,14305,14855,20190000
92831,People with type 2 diabetes who received a blood pressure check,nE38000136,Persons,12+ yrs,95.9,27030,28185,20190000
